ph,turbidity,tds,label
4.965773559644967,3.4217668494012576,21802.74489792894,0
6.207432967614718,3.549298841293145,13442.603471136694,0
,4.417559791016322,20067.105328107053,0
9.769251006,4.636556195256859,8471.677381,0
9.630665479903348,4.920091157959163,23641.70256530387,0
5.187471605436375,3.2032578962619933,20060.078727201166,0
7.633570087677555,2.9270667668863757,16312.154973975048,0
5.771199049813688,4.688959065495114,24909.44400956197,0
6.579969329401555,4.575931871590866,17657.08417649328,0
4.801154368,4.418638131667752,13556.734397114704,0
7.948815718151566,3.6922508612698155,19129.458365440238,0
6.906992171811655,2.1247593522163015,19991.23914904896,0
,4.444350199227698,22452.090807860674,0
,3.4631725477162503,12224.310506438514,0
8.461330874,3.771944146409479,34406.77644574729,0
7.726134807902507,3.7206369044524195,21667.868741326372,0
,3.777737413505429,19549.499341288283,0
8.927078148301744,4.601860959,22821.254376566587,0
6.208015539719022,4.334615732320451,17358.796365042126,0
6.128425635295917,4.633823861920798,9615.832709692548,0
,2.6789107131905774,11981.740191012997,0
7.308048848275572,3.696119711501417,14600.539521891906,0
,4.3532385889712195,39906.19027101487,0
8.640886408909486,5.2631015720413785,26473.713238961558,0
,4.1025294815021445,20406.92767150048,0
8.153210075272153,2.905788134056523,10280.92949674048,0
8.293720110388866,3.9547152826707674,35216.385970173644,0
,3.3108585080012682,21136.286764159297,0
,3.7066017915406855,26009.07525933065,0
9.489972878325855,4.219967522355668,15513.740377963157,0
7.830976343,4.588784656948855,7695.063934702985,0
4.430281211546542,4.384565155637755,28862.257169818782,0
7.240739638887768,3.556297467154506,23783.09955637777,0
,3.6655217644695224,19517.724799117626,0
6.867301321799131,3.8235950398688825,24112.153470524572,0
6.129637014813746,4.615886181275908,30989.94841451828,0
7.917049443177883,3.6594846248885915,27192.28056064627,0
6.511618075241813,4.850433707754168,29136.814623869737,0
5.323815584,2.8807218458729342,37625.75267985834,0
6.769572868656792,5.220540269610252,11067.181147840996,0
5.877974040440475,4.0322595038243865,13652.293199392612,0
9.534021716164197,2.7682389284849696,9472.614920464734,0
6.340027628047595,3.6860013242472824,45222.50666548316,0
8.661592429959121,3.6704310100631887,27088.476460253085,0
5.653506134793232,5.198985503613217,16462.460086163886,0
6.6260121840753055,4.194313129305396,25839.894103711547,0
7.793833572993554,4.172935335264329,18344.680360836188,0
7.593127650277594,3.3773376381201414,18371.057201088257,0
7.362736501949787,4.408513182397498,16268.44860625852,0
9.320305445,4.205809732,16002.138319545113,0
3.7197916443719246,2.7183977338802885,23590.93212865605,0
6.655605025818962,2.9516447152886705,20571.845708443554,0
9.868877880662472,3.355489790912581,15326.855914122047,0
5.590614435866259,4.726845016869534,35370.73551522427,0
5.554436511156818,2.0959140868029458,31344.460394369864,0
4.126528715100222,4.4602009837552865,11215.945901592888,0
5.970035656942926,5.428674071623728,16324.115196182345,0
,4.600927568902867,16162.262306607641,0
8.369154353699956,3.629749330548915,12975.90033,0
6.284248242254425,3.377132288772658,12206.681209872297,0
11.26782838471403,4.153347001241887,6040.369868025334,0
9.298018008096014,3.6813242439844016,13990.513403071998,0
7.895469245942458,4.236947299515631,7769.616118841751,0
7.947485785725746,3.7008538397050548,34440.77343351387,0
10.026159156427404,4.182277581713326,14962.177833160747,0
6.48819324,4.592073570820997,34864.42789348474,0
5.869736755337525,4.689315047790611,22244.218235890683,0
,3.6599748117899558,21410.31962366429,0
5.304142660215901,4.165723663998691,25299.51155745438,0
7.533614822992929,3.462763987423452,11642.727540809405,0
4.077607725,2.758658531189276,18194.95413992543,0
,3.873853349593973,37928.14217716675,0
7.0861684008433095,3.416539753,4304.492483085919,0
6.271012171064563,5.303581360575867,24846.141872428983,0
7.957768344,3.4507458924446017,17162.398420975343,0
8.875642278454443,4.006991558563305,28487.7086,0
,4.358298340908286,18257.569271194705,0
6.613709117641848,3.5397711113739914,25648.569496257434,0
7.735705021751655,2.1486115361452747,16723.97724364579,0
9.925041328429108,4.703803488576944,10704.60318,0
9.002583109651113,4.904837414733298,19523.124864689282,0
5.095766464935885,4.352193469514868,26307.29845475983,0
8.594677108362674,4.754072499317674,23220.120613390383,0
7.083779060507377,3.887680684530791,8580.245561280903,0
7.682872498072526,3.778606787628922,12105.721934269564,0
,3.313199021657446,18272.50597305346,0
6.419772473512519,3.095233156816077,30759.681440190925,0
4.443238899143103,3.268324835835596,25008.53224756482,0
6.978664262373817,4.766943236072579,23114.446075687887,0
6.623613565745125,2.9151659507443948,17167.301297022455,0
3.664710561719395,3.3161576568421625,28102.75662504674,0
4.814135620889671,5.190851804612128,17650.405049112054,0
5.779673705175217,4.656377232957477,24160.354320974042,0
6.937818783,3.7240895643464973,12626.197921957626,0
7.4367826093455385,3.7276637192074706,28544.61628698039,0
4.723312573250525,3.917586695104175,22833.192041516584,0
9.380658050788323,4.034349047158281,15156.78983399899,0
7.8101449331968364,4.033773709343139,20418.88992581832,0
9.436637164251444,4.411117439774963,20724.930359306745,0
9.406325752898285,3.097277957477165,27948.58944543105,0
6.321259315,4.5014572038139855,8532.139516959518,0
,3.605154198874472,17984.327439446446,0
4.705356496,3.437450134017187,19555.76505156686,0
8.896418988301798,3.7009457327147453,8870.902965942287,0
6.581878201548969,4.201662864465836,37169.44440353849,0
6.755145901551625,5.162729749397485,18536.69864747702,0
9.445129837868656,3.8751652466165467,13168.529155675998,1
9.024845037417503,3.9852505057435756,19859.67647580388,1
,2.7473129992921272,23403.63730437139,1
6.800119090315878,3.854939899721073,39143.40332881009,1
7.174135162807995,3.939895656598684,20401.102461471397,1
7.657991236998258,2.437296287559579,14245.78912129943,1
8.322986672402298,4.052135727552661,28049.646283166327,1
5.934279093094346,5.217895023653352,23249.653834296074,1
9.802720782,2.764633881427262,27357.456744580348,1
6.101955230748901,3.5355963295430235,15976.926225079349,1
4.997770601283687,3.4046329060198497,26849.194735446832,1
4.815766790717072,4.375223811,16392.135068872325,1
6.5480205581308315,3.6118603716661046,25508.386948825646,1
13.175401724233025,4.1069244900386614,19237.949676491447,1
6.618010905584669,4.437695749140042,19598.86073972567,1
7.788054732605206,3.3687572170739832,29879.06014610585,1
5.1918343271406275,3.859800939300224,14866.103863221917,1
5.626339528125955,1.943318777,14442.41887543212,1
6.869638941459091,4.726702454,21728.821295296457,1
9.058628424072683,3.652134470079709,15737.46893784722,1
7.291888325,5.328712788466374,27784.04848396934,1
7.275908773683996,5.062297798479729,22644.766347518867,1
6.512737123980129,4.612963629350583,22475.046873480987,1
7.207886781343905,3.762741072399466,35804.29261340407,1
,3.772919264661592,16146.157112205081,1
5.324941855611651,4.427137925692965,35344.658047005905,1
7.082300649174803,3.485577388223123,29846.719056712125,1
5.334183579602803,5.091357101284415,28897.491527401453,1
10.761897799889315,4.661798516052168,25999.953669432594,1
6.286806948436977,4.1048632751894125,13777.37619108904,1
9.794558699,2.9454187377034105,20682.73174245486,1
8.210443565143713,4.976055159693945,13933.085360107945,1
6.941719438,4.563183171238155,20111.82125592225,1
10.356118827208377,4.201849441297085,48621.56395153603,1
7.9589842918841835,4.698007916123446,23625.813886131746,1
3.882631081313793,3.734001386870361,7751.809491098833,1
5.671773833095615,3.8331597457829316,15949.153179175562,1
10.003300539211928,4.7463818590766484,46113.957485317245,1
6.552847474374976,4.687986155246704,34006.42073313584,1
7.628552723143854,4.182057147919716,26244.036907954305,1
4.790840540243071,3.2588589450315277,17862.369,1
7.710959938844849,4.288946820394494,6552.626314154267,1
8.291299005968142,3.4247019206523897,20008.134957386836,1
6.193170101205059,3.4666452881126055,12883.726495777475,1
9.032660579144682,4.927218272272612,15618.170247930504,1
6.139493740895693,3.260906852708671,8081.466471091589,1
7.129424730462989,3.418610802866979,25840.578887671327,1
,4.109590274369244,21948.325362337488,1
5.418503763025523,4.506539591260472,35902.715683707924,1
8.075494507899103,3.682919645453329,29483.601853899763,1
,4.081701398,22511.692615177697,1
10.04967371845643,5.133477823277881,11557.032038390476,1
5.667650646643197,3.633213756490487,16953.89873630931,1
,3.8079200615963944,27776.180257279146,1
8.923980608,4.155583189522957,27919.770665753116,1
6.428866313188399,4.184783371809045,15596.473334459633,1
6.960603501688507,4.978820187753845,11348.675997363987,1
5.873675845828995,5.412090884919163,19216.683090171675,1
6.795469009842269,5.163088153779066,15300.838671098294,1
10.041027974912506,3.8075626058306695,16266.434445278892,1
,4.124780678,44506.441560756866,1
7.296037733901175,4.168526117629012,36043.70663776605,1
,3.4975773906550995,29299.123352787596,1
5.862641232845869,5.507420939572829,44069.27215787578,1
7.292141805,4.466912564165001,33991.65156687047,1
8.062805643024472,4.471842000471335,11567.887840192401,1
7.821970940156012,3.532958335149624,23318.18797602001,1
11.301793996392291,3.309580397460676,39227.61945662096,1
6.593764313289441,2.346578095251962,25589.610591845034,1
9.161088612884837,4.888061137333914,26618.059636775655,1
,5.922581691937248,14507.017807856259,1
4.642953052237968,3.982867293106576,16115.929863948231,1
7.7984536762012135,4.107267203260775,32704.569285770576,1
5.564342490630351,2.2859878491983503,11245.735766690403,1
7.886591227,4.589983507854727,38852.029635921295,1
7.443189014292676,2.6648327961143745,13551.953344708114,1
3.657123132566738,3.3146297303616934,23736.816258284023,1
9.597191856878178,5.145152870605282,21153.322826848344,1
6.9642259425787305,3.9904375721644056,29957.191215399744,1
7.672909522943807,4.268227481536438,22989.351184203028,1
6.7370040722130575,4.063170288841773,24694.744205217467,1
,4.1357453288543224,18570.285339002497,1
5.382489039471649,4.173330283253801,18189.394980182748,1
7.022952113429302,4.971907098518464,15978.355249095192,1
,2.9691360985959387,27355.934306484523,1
10.026223807942117,3.736228470573536,25510.09729821465,1
5.583832998476663,3.870156920624293,35278.68174,1
7.952929115572246,5.260014766135651,18621.424922740112,1
5.500186640904189,4.178478951476263,21082.85204428116,1
7.543700466,3.6305365783974635,19116.01208412308,1
6.848331559049443,4.396604556065476,12837.506062969442,1
,3.7795544920225694,30280.788593026075,1
5.9102517293372046,3.660922907594773,15244.846394587465,1
8.716820333772386,3.2051287672092674,11734.448856789284,1
6.016889135653399,4.422269232921709,16656.062671606713,1
9.567822726280445,4.197919054995084,38787.46270509904,1
4.296247023728075,4.163328982,19672.48721317725,1
3.551579176967154,3.965993969608624,38969.38899204324,1
8.529669348,3.7760408374335346,18203.730028658225,1
8.065339036104211,3.756391707,21366.283597986225,1
9.158445163262003,4.525236730798256,15797.030395803245,1
8.848586282929045,4.014681857976119,32033.332018857272,1
9.495456381941786,4.168541279325788,18088.354849646388,1
8.052893916459475,3.6348445415750232,9025.07936,1
2.798549098862777,3.6632522218404526,26931.243483430993,1
6.425873866275697,3.7319365027538725,11965.396508460653,1
7.757269665668284,4.165432285611471,25259.780548961884,1
7.748654706492547,2.511810493,29331.236632903172,1
5.117390302624234,3.9371884418353353,30914.111579007564,1
7.481535362094441,4.262065436945668,12088.41645033494,1
5.374222584708865,3.6427784384129187,19410.233762899243,1
7.063646975622253,3.3958662401655895,17941.811255910274,1
6.876451043,4.545340927,21979.031670782228,1
4.812433652167467,3.0209959003414806,11465.575643229397,1
4.993530734,3.153809336970371,13900.779270942352,1
4.788861062,2.8968521864425583,28174.620516250765,1
4.037287739350788,3.045048569942414,52318.91729758968,1
6.505872509363588,4.497528596739858,29534.690291753457,1
6.779773967,2.7291045234305282,24415.07056444557,1
6.952511673596021,4.1054954853125665,33737.28852434523,1
5.628406919430697,5.050683115260018,28334.49193746651,1
5.966000488790355,4.177139265761123,17350.05853092619,1
6.3194315449597305,2.6531266883388063,36278.71830879708,1
8.027247869950068,3.480640836854313,7714.746969262334,1
8.882684452292407,3.8279208670614113,4857.253806702753,1
5.991283475366895,4.840562301475423,29983.116007036537,1
10.272444272154384,3.179884727399671,18894.852393690708,1
,4.728123985,21626.497594539993,1
6.1051401350435555,3.1030898440692822,45249.44903301682,1
9.443358884146125,3.4866464085132063,20438.22469,1
6.887414371129534,4.564188355184362,29189.13672090755,1
6.512900833266178,4.404040364778451,25151.41157350047,1
5.772718094851822,6.494249467472996,26124.931414643892,1
4.912557262009445,4.897372508450066,44063.098416627654,1
9.739561949,2.568079876725237,13623.160062865045,1
5.5419790193089264,3.6729759831771327,20143.06526175514,1
,3.6017354805033044,42268.33429600594,1
,3.4517400465867496,16263.167465418488,1
6.448931033409073,3.6221955223639024,13979.165723295524,1
5.477912294546052,3.774256121104987,27361.659066176733,1
8.544708661673045,2.3181524802481963,31429.37902924875,1
7.378597016,3.215219463201259,9460.322635,1
6.664003050003359,2.227727884059556,15902.945275663671,1
6.775582812405084,4.333636278302867,17968.882775028047,1
8.736371210915214,3.802116117316719,24283.658791140977,1
7.146976296126542,4.025762215893221,16911.20377300041,1
,5.6522221130790165,9654.733680734054,1
5.040331692395899,3.6033256152073516,25653.690231044748,1
,4.003819011511167,21707.492257748752,1
7.745499128179053,4.0433347814756075,14336.627521273336,1
6.259651602740059,4.213405262223435,37356.74640137827,1
8.596391179552715,3.519884366217547,14518.974500689232,1
5.767349596865663,3.896090487367949,15417.932834388865,1
7.0889406421502255,5.661104287047449,13839.713425986325,1
8.029181612754343,4.388551011831945,19663.469428043718,1
,4.120931424045978,46931.88429,1
4.725785565,3.1563314195864676,20834.294278345147,1
8.195765359895596,3.218709224251616,10389.542537940963,1
6.4437536684450585,4.4986849314286115,25740.412590741085,1
7.039094321089831,4.366031350632882,28827.36018562907,1
,4.407566169075395,27345.174288027636,0
,5.110414148991792,14971.949025291871,0
6.945224092344811,4.823082013933822,36438.31087570425,0
5.742110407437118,3.323069563743198,26831.610410687943,0
5.596627849736466,5.2351111206857155,17925.352120318876,0
7.350378986684694,3.6639221839230145,26736.085567368842,0
6.262798867453871,4.0125175583490025,31414.525805340723,0
9.927023723224528,4.051733473083127,19666.992791505276,0
5.381407519092974,4.364066934823452,15371.999944017467,0
4.961352728384606,3.902837833888625,22229.230089547444,0
6.4570975247378914,2.6373648851846876,18340.04680554661,0
6.53936951,4.527364378116469,21230.431409205084,0
6.252410004649734,2.7229081605380516,23920.25477822358,0
7.9673448231111115,4.069358772118035,19384.037431525318,0
,4.825792283459244,37030.70811993558,0
7.60952119,3.145842902755236,40879.789572607275,0
6.887863943894864,5.454487652366452,19947.924178410107,0
9.879071257570804,4.218831154474738,14673.670669338468,0
7.638761770450097,4.496626599284417,18308.502673854095,0
6.961891686003921,3.4467284598639263,31101.684276906355,0
8.060609623630814,3.6009056695460324,15489.325660001314,0
7.240271791102996,3.832597166985505,23432.96269427995,0
7.486779708528253,5.048833995025392,25396.01178237689,0
8.410460642866257,2.977359946090722,27554.34526324007,0
6.143921454143699,3.4762133035925036,29072.169654214566,0
6.096179889884819,5.142471131650314,16314.23337543478,0
6.3848240094579065,4.1449985178161475,39960.298950886354,0
9.462666017,2.850183765643185,12224.624603764092,0
7.868147086463669,4.315898406460025,20434.105735193978,0
5.873157137066786,5.120887964619865,21910.763569830207,0
,5.14411422,26004.528876604727,0
6.529304448100373,3.361088406841675,28970.08760585726,0
5.152203721876962,4.689842817950895,27000.10687986532,0
7.858662778844826,3.422470521,26703.853473458294,0
7.704410252313842,3.0313643685904275,22057.379164921553,0
6.728004385653386,4.410697353226663,22888.788064695444,0
10.464502477260321,4.956358408285043,6700.775053800422,0
9.112786250314787,4.567087633865015,20868.627979306973,0
8.079808358,3.6110574411161216,12677.84149561641,0
7.078659419377965,3.6966401407241243,26177.78950840208,0
,4.093097748782288,2912.2112468274267,0
8.043889299098865,3.1599493699500583,8896.195118425881,0
7.040244978430556,3.9934097636858277,20988.429409692693,0
5.483974108801343,4.063613621049694,21144.975257847105,0
8.534406879569957,2.5447337011519235,22372.303266771247,0
7.266594535,3.357439470656984,14859.059660678646,0
6.256651147926919,4.181050752789532,16905.80152440072,0
7.240351005742477,3.782971899999771,14462.674308376985,0
8.692115322047213,2.283475159435164,2552.962803650125,0
8.639540977998708,4.192932215458884,7013.211786707304,0
7.179864148534108,3.8784473137633277,10859.55375155814,0
7.163999222574383,3.3543222667273684,34226.072126574334,0
8.926113143092786,2.752134121425607,15249.620244390508,0
6.353110302,2.856175486931272,18409.037315470432,0
6.681553567542745,2.9567480753018724,26132.21181192403,0
5.445325981,3.946989523134861,28001.11817880314,0
7.539881892843843,4.531593669500014,21575.245220759803,0
,4.482459763675931,15335.511432930905,0
4.370476580258797,4.649382034,29542.338165335546,0
10.316400384553162,3.4073494284238364,10676.508475429378,0
6.599593818953803,4.702310752770497,21078.887166441473,0
4.197583589415031,5.206480177207682,31292.127703674854,0
7.920794564373236,3.3743265226271983,13454.634777245552,0
6.330732765446402,3.9400004233930668,18397.199408096025,0
,5.128346524187511,23433.90177406979,0
7.76414261,4.105178268056135,25926.075642581047,0
8.237142633897012,4.939109441,20015.39810593454,0
5.6792341150880805,2.3395727358561844,35643.18120775992,0
7.417570368300503,4.671557881112399,23207.092841191657,0
4.775983438506525,4.382161618971923,19185.79187714887,0
7.865094970430806,4.795025554920153,14310.62330102154,0
5.903465715091598,4.5870867193147005,25394.104720299747,0
7.705711006313976,3.8619560774085047,18476.619165976248,0
7.815121777828159,3.096163272201657,20229.108150263175,0
6.139743031734375,3.841221573687875,23894.136009615126,0
5.041405027891031,4.543685761333924,17342.31408,0
8.675192691679182,4.978575359632432,15049.584198812629,0
7.6893580036123765,4.978556094767624,30253.851102579432,0
8.570129121,4.604404561,9782.344284281311,0
5.6717623259348064,3.2686935067638117,17527.716725719834,0
6.624806427804383,2.8409107556338893,21443.264748755573,0
6.541007699013848,2.355934229271096,29616.492869322887,0
,6.739,18408.294971393894,0
9.241197563363231,5.265728857736182,21610.58129692349,0
,4.514981623747227,21318.96168510506,0
6.340809022225877,5.4586096902322225,15288.213773747355,0
5.980357226763917,4.247240149,11826.294275033133,0
7.605978830252509,3.242849929074104,10930.055670692473,0
6.427512442841498,6.032994877321904,25993.711405769885,0
,3.888235227107233,17909.365782253528,0
6.109073311509666,4.881101138250652,26853.949493176107,0
5.842933080915621,4.143224936339837,19156.123132395467,0
5.367546490440581,4.267189590792987,29009.010821013286,0
5.345887146753815,2.9503609427959407,22274.368371630822,0
5.386307352101625,3.6625634650940584,40149.316556861646,0
9.919478425557038,4.117488039506429,16544.275591098198,0
,4.328026356733113,42061.322799299975,0
7.121458434633312,3.7746005260862687,20574.36425799319,0
9.418296121790158,4.604633153598903,8777.686783625666,0
7.4571647584143115,4.106543051529011,31085.08343340377,0
5.272227560197716,5.068556188550558,42210.88523695676,0
7.291957039597602,4.237643894270578,21891.677158572624,0
7.803833220697706,2.9073872665012983,37376.79298893104,0
6.844350911056747,2.8770628132019116,23608.862238919857,0
5.608745231813571,4.644211644910143,19835.980770126953,0
5.7011546449116155,3.403136416178923,41411.60170700689,0
5.412762497595831,4.091205592856339,45510.58431927956,0
,3.9121483506760724,17264.84091667297,0
5.018132384268232,4.286478967398262,29072.038120862682,0
4.552238410542729,3.932804333605565,25969.215119535213,0
,4.613578721749679,21417.593614505753,0
7.025305941689352,5.989542790855565,23502.857795232936,0
5.770620969105658,4.240821477653531,16173.727092975756,0
8.437875983021623,3.815468994490743,12856.92869494354,0
5.907078269,4.2964799087266785,41839.45644895902,0
6.8983413301771686,5.371284155719341,19024.485531279348,0
10.252734368477768,3.2903724922745674,9651.874826,0
8.206499937809191,4.225120930188118,18949.975539451454,0
7.286167388039818,4.686019915871022,30879.02668435887,0
8.809296431775966,3.879053740492374,18140.59427092464,0
6.641500687280974,4.694311215541648,27867.486756939925,0
6.145148360574157,4.6008857549446915,39657.27210801511,0
5.906441764582054,4.807495941814587,27296.294044952007,0
5.389845930491161,3.5776749209970067,19646.23341923321,0
5.006562979263787,3.6652056124986725,27218.82197618923,0
6.503638200451563,4.963184434039489,15000.18776915127,0
9.606858896121903,4.405351951779622,18907.64284070545,0
8.742229881827978,2.8423931855932016,9694.354896,0
8.394397411757225,2.8339014301371472,10603.098020510713,0
,3.2577441805128595,12556.754046730206,0
3.841205038045167,3.6356345427002115,19988.649261869065,0
4.301373467127349,3.0676266990890175,26640.072187750713,0
9.895889212950532,3.8134286591434106,13189.519382976217,0
4.3194406725876835,3.2419721011866467,30565.57839108449,0
8.313773604321764,4.290071516364875,11310.958312527031,0
,2.3800842267127287,4784.967879427389,0
3.410359671,3.721765768518896,49074.73040737054,0
7.510943342127445,3.3424090536108353,17100.887433380165,0
6.978290867613598,4.931878078886141,26189.647063515873,0
,4.380978304316724,15908.561870396212,0
7.4607272201980726,3.949014617743278,25222.95600386242,0
,4.543581169567961,18327.43842889818,0
7.220165553446549,4.398685036000153,15658.086279888461,0
8.790851188948057,3.4802717553207825,7850.641892342055,0
,4.1486113170854715,26486.181439963446,0
,5.776611019642239,29433.42378398534,0
9.049166054297842,2.8140006830459026,4343.356611002731,0
