ph,turbidity,tds,status
5.818865896,3.506519648,925.1461086,1
5.987021269,2.395569895,698.4192736,0
,4.654585266,1040.590848,0
6.301927221,8.635793172,619.7637343,0
7.279841959,1.692943257,2257.215732,0
6.366164661,1.630613586,538.8571123,0
6.735286212,1.7526378,472.1990535,1
7.909459808,6.068427921,471.5339742,0
6.75061522,4.577612887,634.2099936,0
7.516260898,2.540182912,347.0499834,1
6.346467624,2.768428504,762.1579845,1
6.856193709,1.80710874,319.4407286,1
6.334984562,4.241909743,730.7860888,1
6.762676847,2.248018335,398.656189,1
7.588215696,2.386819509,582.9874471,0
5.790875704,3.685458296,865.525096,1
,,1684.103354,1
7.166414922,2.416975592,,1
6.584095031,2.73269309,639.9907293,1
5.987759502,4.04579353,518.1774039,0
7.050490655,6.191928182,500.6397627,0
6.629355104,3.642765391,517.915201,0
7.162873348,4.061925458,945.155029,0
7.015296502,2.459782592,559.4788245,1
8.121245224,1.908086807,1645.07516,0
6.832451061,3.769691305,804.4044212,0
6.283551755,2.961276461,458.8823897,0
7.125492944,,581.0687135,0
7.153997679,2.307039702,494.1704541,1
7.951431303,2.607916139,929.0497451,0
7.584577872,2.105959255,355.8555335,1
7.249809741,5.702289708,417.5270494,0
8.024312024,3.455335363,542.2679041,0
6.167865862,,901.0910449,0
6.552173927,3.100962759,1104.732424,0
6.351396841,2.831180941,1169.573228,0
6.727133138,1.701824807,830.6572724,0
6.036319697,2.734544198,657.1226319,0
7.444605663,2.73608198,927.6984648,0
6.844444112,,427.678903,1
5.970435594,2.075570935,328.4051175,1
,2.312568244,803.637007,0
7.219459693,3.342569331,461.5590594,0
7.586688598,3.423539837,665.109023,0
8.397711624,2.03265081,707.9062305,0
9.039703726,3.436435703,,0
7.290086603,2.48174151,980.2969372,0
6.307323316,0.647387651,931.049819,0
5.507567603,,729.765985,0
7.187398024,4.662232078,580.6614273,0
6.430941233,1.172451812,700.3016133,0
6.709249918,2.875842285,538.3918657,0
,6.005229104,644.9069476,1
6.90144638,1.858358411,1904.851377,0
,2.721204301,729.0303838,0
7.109933997,1.416220738,803.4782642,1
6.888955614,6.132580175,532.265284,0
6.275042373,2.607348192,1013.310866,0
5.827721939,2.782398767,915.4561021,0
6.659584464,5.350287152,930.8523834,0
6.962352214,3.783839358,,0
8.23755094,1.754503014,1014.710837,0
7.091192165,1.966707919,1116.020355,0
7.687917658,3.481508414,762.2997851,0
6.650493081,1.989611657,645.284734,1
6.170539364,0.943063504,956.0142957,0
6.324418266,2.64687474,476.5228307,0
6.492341755,1.296792191,505.5886581,1
8.489928813,6.099097911,681.6063126,0
6.425029325,2.969500684,,1
7.586942443,1.728773974,934.7956303,0
6.367950975,1.91685111,462.1053796,0
7.652101109,1.056858899,556.1018237,0
7.269465676,1.568734207,618.5939468,0
6.890353472,4.518416503,698.268797,0
6.971466232,8.296992276,621.2011706,0
6.541648613,3.908674276,,0
7.312250541,2.596017995,662.44509,0
6.681511564,2.190260118,567.1844929,0
6.142075965,1.684977302,496.6234507,0
6.105443698,7.61319518,1063.211206,0
7.120811542,2.473478969,299.0104465,1
8.105363879,7.828844417,651.7452892,0
7.11199413,5.456239165,578.6700095,0
,1.138374974,792.1320026,0
7.200078298,1.94842977,381.5149364,1
7.914201219,1.945419116,554.3457666,0
7.153567751,2.611897106,651.5176211,0
6.712350938,2.637530001,1033.668732,0
,12.15960689,820.4603301,0
7.300129507,1.586271133,422.2373078,0
8.075029194,3.047997958,562.5466748,0
7.128264106,3.699707902,966.5611464,1
6.142871678,2.716146092,,0
6.042288561,2.872234473,658.9046584,0
8.155649553,1.612193305,670.7804634,0
8.206566005,2.866933803,584.3634064,0
6.874336551,3.510292959,1972.854984,0
6.731768875,3.202079019,579.9275861,0
8.023011005,3.615031076,814.3194677,0
6.225068023,5.50856388,517.0893681,0
6.373691087,4.34264353,843.1863216,1
7.450328756,2.816929063,956.3764884,0
6.723776414,1.513039927,533.3091907,0
6.996414693,2.013747396,660.8146568,0
6.885589971,2.435578789,477.1084683,1
7.236302184,3.083831803,436.2531668,1
7.985237303,2.140059472,1017.687489,0
7.063409435,1.702560681,541.4478866,0
7.450757155,1.500653463,260.798331,0
5.564879529,1.190544923,1353.636212,0
6.965897119,2.41699407,494.6722866,1
6.409738811,1.303649031,609.237063,1
6.146830858,1.648287974,1290.479869,0
6.385293343,2.2323371,639.6410297,0
6.766113592,1.393810475,,1
7.64113178,3.286673944,423.399833,1
6.071525098,3.935789637,365.550172,0
7.021442045,2.06532271,632.6410527,1
6.661081397,2.184717099,779.9489169,0
6.770628834,3.556279397,769.3858282,1
7.701930478,1.902183528,558.1800397,0
7.376680806,1.837917329,679.7428379,0
7.936178675,4.944368435,343.6978859,0
6.891846025,4.229542661,820.7118965,0
6.512840172,3.672141479,727.8620138,0
6.843298828,4.31812945,1486.376533,0
7.169747754,1.011425414,672.1917497,1
7.123601351,5.349043572,482.9456509,1
6.240928349,3.306965688,668.317217,0
7.063342847,4.505913711,605.9336655,0
7.159759831,3.298872982,807.9573775,0
8.762231826,2.785597555,686.2630526,0
8.313791228,2.368709741,413.6704168,1
6.402729655,3.266020229,362.0755076,0
6.798831647,2.325944157,750.5302286,1
5.975590599,4.195187563,1177.582728,0
6.58650509,1.229701771,692.7397703,0
7.220923503,2.073446232,931.2372921,0
7.844097535,7.55652648,1035.154475,0
6.489641314,1.987663381,749.9875671,0
6.542097492,2.412486935,492.2627809,1
5.496897679,1.748414773,727.9303876,1
6.886133856,3.215306979,1094.040319,0
6.256309912,1.881120397,831.5830291,0
6.629392401,2.477362615,909.6041601,1
6.386197455,4.155502119,573.5693463,0
6.934016212,1.916725556,623.0089276,0
5.769590126,4.032173496,654.4526514,0
5.973068328,4.100523538,672.1247218,0
8.490472978,,1084.262123,0
6.098804193,2.916168209,274.6975754,0
6.232250095,13.74437347,742.0382465,0
8.28583947,4.605571878,667.3516948,0
9.033547018,3.197722419,400.2794066,0
6.17990336,1.754243646,878.9571353,0
6.74222573,2.589514579,510.7483362,1
7.239088886,5.546479979,604.3544005,0
8.210088351,6.390211125,1425.365938,0
,5.692585566,1024.70419,0
6.828305508,4.025286761,857.1019144,0
7.544136303,1.45087946,781.8265175,0
7.304336252,3.468009884,640.0793612,0
6.73669075,1.461259611,1487.237538,0
,1.292094317,923.2400332,1
,3.06356522,508.155587,0
6.833278379,3.531065701,397.5747147,1
6.813528757,4.270319075,855.7702003,0
7.162518923,3.485348782,,0
6.611270947,3.545903498,393.2919541,1
,1.661421743,,0
7.708901072,2.579283527,610.1782816,0
7.108800529,1.27946447,828.8294587,1
7.246229486,0.998316853,798.6840678,0
7.037208743,3.936615543,541.1753163,0
7.000059075,1.865329668,866.0695759,1
6.494909377,4.204894698,566.0529081,0
7.221545983,4.73117596,583.0460736,1
6.931899381,1.99439618,547.5594271,0
,3.651563921,1063.903418,0
8.101348432,1.953107386,604.2954581,0
7.270092587,1.080107489,1157.080822,0
6.465859953,2.891151027,1371.947469,0
,2.148055598,505.7177969,0
7.833800067,2.181375181,217.6758027,1
7.183924458,7.298519789,1046.591793,0
7.336100382,1.267531754,586.4438883,1
5.778789809,3.291803424,486.8317527,0
7.649206937,1.653007542,533.8504737,0
7.318094237,4.280760602,584.8514777,0
6.222698521,3.155716652,1133.309773,0
,3.286003795,725.5072823,0
7.184602043,1.694783817,1119.944708,0
7.036726759,1.853741526,819.7984588,0
6.79548017,4.321598054,609.3615303,0
6.927558212,6.588982005,601.9316437,0
6.823615835,3.456145354,849.955802,0
7.106793758,1.735489732,932.1769427,0
8.030044381,3.220283056,1007.103932,0
5.203339091,9.149836609,644.822863,0
6.834204815,2.86111499,727.7341612,0
7.123558695,5.645848124,868.4092483,0
7.207195793,1.877301394,579.8299278,0
6.739659793,2.661678594,435.7384918,0
5.770294752,3.705368089,500.3087652,0
7.229596839,3.315684719,620.5854452,0
8.20914515,1.852999468,876.1296509,0
5.926297017,1.81346843,1109.645587,0
7.60467961,4.455512981,408.9512385,1
6.770032344,4.932152012,548.4356509,1
6.957072958,5.789649643,605.3788772,0
6.262971043,,947.5466399,0
6.765880679,2.907546848,,0
7.910031216,2.326582326,571.7282778,0
7.407858669,5.341441014,404.8239395,1
8.212618124,,826.4452567,0
7.824188322,,631.8733588,1
7.307360675,1.621225212,520.1354957,0
8.220754168,3.476288149,616.9406357,0
7.307295211,2.487710151,1056.421254,0
7.579591724,2.682596108,458.4000555,1
6.792400333,4.64720834,498.24618,1
7.046582071,3.972988461,1117.486589,1
6.511803324,5.285338277,712.0373621,0
7.692708754,1.034824603,874.6596067,0
6.175187464,3.085454458,796.5253831,0
7.54764524,3.847194807,675.0427384,0
6.86654426,1.267069903,584.975251,0
7.819872965,1.959231255,937.4171236,0
7.525608292,1.785605224,,1
8.27445231,2.747933255,1039.998572,0
7.511542284,6.134490241,444.6498361,1
5.899571821,7.47298638,1158.351462,0
6.953132779,1.809148375,585.4595954,0
6.179594965,3.536998992,509.4437126,0
6.63720411,3.594478529,639.5550641,0
8.057859903,3.299638397,943.9597754,0
7.446273668,3.318423489,842.25427,1
,3.164108215,616.3702608,0
6.290397843,6.3204162,961.4921249,0
7.022947465,4.717284221,726.9994428,0
6.148407895,1.59987108,536.9057211,1
6.530201806,4.046533305,521.3227473,0
7.21840663,4.246888883,804.9874586,0
7.808718425,3.181916358,659.4551938,0
7.426133031,,407.6062167,1
5.396097344,2.986305537,948.360243,0
7.21305671,3.004868662,563.9099146,0
7.050423501,2.888161881,1271.899259,1
7.2897232,0.990919437,384.4353984,1
8.131346777,2.611176283,631.8153159,0
5.555733206,1.946192136,512.43868,0
6.586227602,1.501967644,457.7724489,1
,5.567850887,575.2961414,1
5.89288392,3.497693528,1367.984241,0
,2.678038061,717.7913817,0
7.257849629,2.049505049,494.8441215,1
7.59260879,3.152150103,335.8336036,1
6.600339437,4.462539714,356.4175872,1
7.569634583,1.797716194,545.6754122,0
7.747930089,2.711727305,529.7743907,0
7.163014614,4.195586961,629.1024876,0
,1.032516922,273.199973,1
7.189240267,2.641151824,654.3967447,0
6.395658315,2.19318388,1014.308123,0
6.896729924,2.542340392,1285.71794,0
6.893234227,2.115276891,322.3326059,1
7.268375705,,497.2825495,1
7.699876973,7.11221416,508.1880527,0
6.259024743,2.311828484,716.6231369,0
6.912493679,3.14513088,424.061919,1
8.037018883,7.369672064,1340.474892,0
6.47948824,2.064715017,687.1460319,0
6.424424988,6.735133789,666.8472745,0
7.141614334,2.725526181,1271.384931,0
7.591069633,6.625647566,694.0139678,0
7.007998239,3.955474475,800.4230449,1
7.930272413,3.169437671,508.4389152,0
7.599755788,2.630528191,397.5970405,1
7.589274047,1.98969086,531.0033214,0
7.387881551,2.823269964,,0
8.62935717,4.257494022,878.0907775,0
6.856386818,2.700519831,755.8474805,1
5.597534396,2.320281692,461.6927953,0
8.122978053,2.397936877,,0
6.679610398,4.464862,408.7434713,1
7.075516311,5.015738795,380.4550622,0
7.916685479,1.947262895,541.6308089,0
5.878418321,1.945863955,1463.326191,0
6.12384695,3.286027735,1437.489204,1
5.879105444,5.834368493,584.4700213,0
6.444104597,4.821066428,532.0235229,0
7.307745624,1.453644562,352.375454,1
7.36693149,,698.1398735,0
7.193391926,1.706933051,718.2082332,0
6.011063881,2.377961811,924.0562748,0
5.382927594,6.063001643,987.7741088,0
7.03804751,1.334690828,621.3100751,0
6.669756776,1.209935864,836.8680052,1
7.32157004,1.796289096,511.5562295,0
7.491367538,3.13821856,,0
7.096769002,3.707572724,,0
7.53209316,3.382869174,816.2519632,0
7.160447962,4.893181481,798.3332989,1
7.371045294,1.125758694,689.3303149,0
,4.924231733,938.6077374,1
6.87427201,2.325540162,366.5292311,1
7.137743268,3.918649797,454.022678,1
7.574369933,1.402543377,604.0479512,1
6.724381179,2.725027033,387.0417197,1
7.364817079,3.059144756,580.5378573,0
6.813912846,4.844652497,596.8006391,0
6.917720483,1.230441058,1129.280863,1
7.580663329,2.76040187,717.9675566,0
,1.579932863,1011.924293,0
6.09246937,3.499947688,767.9473827,0
5.962470222,4.009266345,556.904044,0
5.366468716,5.17368459,727.554923,1
6.525214892,2.080244163,900.8900281,0
7.52460373,4.321546148,1093.692625,0
6.800581154,5.367975275,657.6948339,0
7.138453057,1.195275276,350.0982032,1
7.762452248,3.692015297,353.041108,1
,4.389676907,605.6762882,0
6.951603446,2.388431339,273.0254269,1
,1.483810159,1371.234852,0
7.064488661,4.355667532,,0
6.413821243,1.492191114,523.2682298,0
6.583919753,2.486371162,439.1573614,0
5.963624441,2.664290974,1016.81992,0
6.378306302,3.887510684,445.482623,1
6.749388318,1.987115759,452.5545521,1
7.562509514,1.930363169,499.2679204,1
8.204538882,2.856101946,710.4791107,0
6.032472939,4.49603204,,0
7.274979228,8.531157078,1114.428065,0
6.271619243,1.279231363,1016.681936,0
7.332287962,3.182512595,681.2600784,0
6.908239345,1.57890645,1008.348146,0
5.718365922,4.524041003,,1
7.649807894,1.700169116,329.569056,0
6.576499501,1.939976561,518.2417625,0
6.626269833,2.024584654,491.9068816,1
6.251173312,2.616664802,529.6504128,0
6.542001706,3.195037416,469.1373823,1
7.299523308,3.462014679,570.4196709,0
6.867528961,2.710454212,,1
7.230063402,1.398016559,1327.935311,0
7.253345298,3.911391039,353.1298479,1
7.924463159,2.647248154,410.6214654,1
6.760049694,4.859168803,508.943186,1
5.966199528,1.908143176,913.0593652,0
7.747055692,1.220014369,618.8892893,0
6.76795828,2.672426867,511.2407535,0
7.780214711,5.196453347,911.9612267,0
7.268363979,2.946067023,989.8460116,0
6.908203729,2.460009226,672.4691474,0
7.244143126,1.759142529,488.6643093,1
8.365708792,6.546190212,773.813356,0
8.45388637,1.624497769,614.0090142,0
7.048566795,1.891372718,613.4692485,0
7.112133415,,559.9511225,1
7.75336811,1.074644227,968.3153342,0
6.408037277,5.141245332,760.7661987,0
7.233149261,3.713952068,1025.116169,0
6.981896006,4.261475816,1156.46916,0
7.219735748,3.593255104,,1
6.416641836,2.50788117,555.7022402,0
5.887302755,,1016.39777,1
5.548911595,2.534413576,813.9964856,0
6.217831121,1.669262386,1892.713079,0
6.678927301,3.466265033,770.3131989,0
6.794765889,4.068970078,899.6000769,0
8.356061814,5.68825951,775.519267,0
7.774195359,3.273578799,655.659414,0
6.326536219,4.315821455,621.311402,1
7.243395917,2.342989391,759.9353102,0
6.715045235,2.140118992,830.0169677,0
6.800945313,3.444696994,1072.707961,0
7.129727955,2.240644536,763.8079981,0
7.433419782,3.109907225,,0
6.762519061,1.599040729,591.6200566,0
,1.74924831,400.5751251,1
6.200643242,3.734838771,1311.37058,0
7.004437344,4.234837843,556.8507538,0
8.818371609,1.660588264,987.7382442,0
7.15615582,3.801163314,761.9495723,0
,2.082631344,761.4785571,0
7.064064125,2.740807508,648.3205188,0
7.406543967,5.520520823,512.9575374,1
6.960251764,4.070409534,471.8567735,1
6.880714693,4.046838642,1348.176859,0
6.454362322,7.059647911,731.4616595,0
7.301210951,1.911828912,1052.820598,0
6.403923968,1.660406601,1165.73836,0
7.465909665,1.894469524,573.8147863,0
7.759700903,2.393482632,799.8919394,0
7.256571985,0.83754917,681.4132496,1
6.799625887,2.450484798,430.935595,1
7.317775906,2.070343704,627.9313448,1
6.783928861,4.022404603,861.457725,0
,3.242062462,560.9937197,0
5.718015741,2.013051412,594.1597203,0
6.765074842,3.650924498,638.8338364,0
5.606431603,3.902555246,1567.346651,1
5.953457419,1.851001983,328.6346295,0
7.954703561,2.124396734,823.5619947,0
7.626629487,0.89343509,605.5089071,0
6.496363837,,522.6574491,0
5.948247581,1.875293574,604.548038,0
4.924829814,2.820976462,882.7637558,0
6.619553144,1.694366052,897.2160147,0
8.694290509,2.102808867,727.0345377,1
7.30441899,1.473049378,,0
6.6082994,2.961088536,1119.730951,0
7.325556147,3.363080257,938.8201526,0
5.907329153,3.324045862,551.2224831,0
6.791873646,2.735134374,824.2772165,0
7.069634231,1.257924954,818.4357358,0
6.939729544,1.993761724,489.9502438,0
7.553564285,2.217425113,,1
,2.221877021,307.2663947,1
,2.822126303,698.099878,0
6.518139402,5.544301737,777.0787938,0
7.628470786,4.079800566,434.9878788,1
8.140255863,1.659043299,1019.009866,0
6.320895336,3.815994978,725.978594,0
6.378613041,3.743987365,1159.857659,0
7.935049035,1.816599349,780.4886297,0
6.866059209,4.155500845,454.960707,1
7.982674974,2.50881789,811.5053705,1
6.690225002,1.343157593,876.3253033,0
8.018531903,3.41303308,551.3614716,1
7.092040072,3.029752436,388.7402049,1
7.180760176,2.42579956,704.4975652,0
8.095302615,2.667851475,459.046418,1
6.746760666,1.897348264,1050.921967,0
6.341214533,3.68792973,583.6112068,1
6.686005054,2.659863173,1339.190949,0
7.316633765,2.954189765,299.1581042,1
5.903968649,3.249726901,718.2379906,0
7.446229632,1.526087381,1185.846846,0
6.622860078,1.738214591,474.547865,1
7.803468863,0.900349525,628.6073732,0
5.324017787,3.605177942,584.1343661,0
6.449403957,1.482744835,513.3915992,0
5.819472294,2.904568537,748.0385829,0
6.421639374,3.272303308,412.5267417,1
7.173366131,3.67361584,654.6313894,0
6.874541362,1.488831439,825.0641687,0
6.822635702,2.631145206,623.4629739,0
6.88857059,6.266012644,477.1514171,0
7.142371768,6.405502201,1036.355731,1
,4.453371933,913.0515819,0
7.494794749,3.217956624,454.6622818,0
7.463866179,1.644517134,404.5960958,1
7.269526556,3.89350902,473.9822348,1
7.38957341,2.511774274,839.8107901,0
7.207492601,3.597589859,760.6411346,0
8.424551312,1.980953457,922.2633403,0
6.93903408,2.493116274,,0
6.785041747,2.95079221,474.2389647,1
6.472530694,3.074490037,975.9537246,0
6.277416131,3.479405192,550.4498864,0
6.128869749,,726.84673,1
6.377841881,1.388685719,364.7634278,0
6.950523733,6.125084302,560.2009681,0
7.23400659,9.436895736,1043.195704,1
7.035799441,3.399778749,516.4402435,0
6.464125306,,928.3252984,0
7.630129195,1.846704024,271.0364701,1
7.517588871,3.506291003,549.3186161,0
6.888246185,5.315131782,647.654568,0
6.542958699,1.482240334,,0
7.383899545,2.554441451,429.4756699,1
7.131581511,2.998061857,884.906886,0
5.986310918,4.188276135,1036.072142,0
6.952413821,2.289193227,509.8465511,0
7.183425068,1.243702297,579.0493317,1
6.370213649,3.708393558,722.4526734,0
7.132890375,4.770246509,,1
5.98162426,2.608314609,567.4816395,0
7.93533027,3.328827186,,0
7.87356499,2.144173976,830.5221129,0
6.823237866,1.780890647,633.6219137,0
7.254418036,4.541297846,718.6224762,0
5.313054624,3.299424053,855.6241878,0
6.190556638,3.473574919,923.2997035,0
6.794354756,5.760691813,561.2243586,0
6.249506885,1.604125636,1236.937388,0
7.500077538,2.06264031,1136.439852,0
8.398107572,2.94163831,,1
,2.050007355,485.0131894,0
6.413775617,4.021151352,462.3712819,0
7.164813858,2.475148488,596.0590075,0
8.127781304,1.654888436,689.7811127,0
6.144337981,2.809160931,341.911236,0
7.174325286,2.959941147,825.4828283,0
8.274909196,4.337686023,1134.878273,0
5.843768596,3.308749924,854.18479,0
6.103251555,3.423191132,524.6576576,1
6.703475375,3.190398536,500.0264058,0
6.635588111,2.474129803,762.2714539,0
7.568820901,1.900069458,635.0799059,0
7.169161804,3.140616681,809.8086991,0
5.757526558,2.301215858,857.6492257,0
7.360787282,6.327538578,1061.063247,0
6.595722779,5.317967319,449.4961311,0
7.892113052,3.730042271,745.4474805,0
6.560688724,3.284562525,591.5608048,0
6.554369302,2.601323814,652.416687,1
7.378792128,1.446921411,947.1252593,0
7.534048538,2.43979468,993.8642086,1
7.313669555,2.859652222,1178.018739,0
5.820081878,3.048739533,803.8254644,0
7.376624108,3.43758154,653.6935507,1
6.275984364,4.30882437,622.6966015,0
7.164693278,1.923070186,341.9352309,1
6.003385895,1.93181929,1146.369794,0
7.312425503,5.614925611,612.8575089,0
6.435380767,3.996787025,834.3083446,1
6.102155745,2.235834483,883.8850685,0
7.499674096,2.576403452,417.0674628,1
7.169151165,2.5822033,472.6511685,1
6.570216239,2.76153604,1248.785097,1
8.015825194,3.44299436,764.296415,0
6.691543305,9.655197516,575.5739247,0
7.022475372,2.988818864,647.3055761,0
7.188239413,3.785958439,1046.029983,0
6.566233846,1.169716775,972.3915876,0
7.329795405,2.133043864,380.6890072,1
6.626583357,5.024909789,1303.97074,0
6.711853174,3.323962834,995.5489076,0
,0.302837993,627.3010915,0
6.271589763,3.807647716,431.9818389,0
5.311053768,7.092814273,1049.408579,1
8.127655897,1.002048302,809.7918929,1
8.784529567,5.810658118,400.3051315,0
6.716311514,0.679785606,609.5739563,0
5.644213372,4.344885788,2344.386328,0
6.782661217,2.706552506,683.0793197,0
6.799643935,0.839469103,498.5315236,1
6.867053311,3.397598687,461.3330211,1
6.220628371,4.83277035,1375.487124,0
7.4056928,3.260705236,949.955543,0
7.367155163,3.641566035,1186.123132,0
5.953916066,2.212585948,745.624717,0
7.489437712,1.071763178,1103.756443,0
8.436879487,3.841765441,492.9550788,0
,6.520016846,742.4378126,0
6.763872387,4.781672722,769.9798381,0
6.90059775,1.006080497,1161.328369,0
7.430679737,1.274498536,761.9914437,0
5.788529876,1.780717066,526.8103853,0
7.115073492,1.225700202,688.5377404,0
6.726675235,2.779010585,354.0613881,1
8.293477509,3.309204746,279.4036411,1
6.878079086,1.329593636,934.1885505,0
8.167521328,4.009089786,592.5968102,0
6.227381512,3.671322576,617.4593396,0
7.411081417,2.066632431,937.7273194,0
7.223580185,2.49362882,1175.521645,0
6.391666926,1.025417054,828.8178566,0
7.12417728,2.302208597,1449.828292,0
7.848763186,,826.9218506,1
6.773345807,2.957587191,765.3973176,0
5.815626146,3.285235885,748.7007419,0
6.987706021,3.071361263,413.0980988,1
6.368303834,2.38173247,986.871585,0
6.760361343,3.136468456,265.7705264,1
6.942888561,4.486244765,548.535195,0
5.806043449,2.591536553,684.2281524,1
5.869039162,3.186099513,500.9043954,0
7.337446785,2.476668892,567.5662565,0
6.634096913,,1398.01805,0
5.204678961,3.530501163,1052.086359,0
,2.059343058,515.8578285,0
7.190658829,3.29719943,567.7277113,0
6.500287623,2.756957415,412.8793628,1
6.078218852,2.3350485,893.5036735,0
7.585065527,2.306955256,613.4418193,0
,2.108421375,313.445346,1
8.667821598,1.193749763,698.4723489,0
7.294132019,3.291842859,809.2755227,0
7.271392199,3.051927666,993.0119611,0
6.883150449,4.157172378,666.69451,0
7.571743107,2.083963374,583.4460713,0
7.437559641,7.012482763,1507.251685,0
7.876207506,2.248204789,678.1372578,0
6.635073957,,895.756831,0
6.695214769,1.653935402,544.2964678,0
6.66462778,1.142294317,882.2352744,0
,5.849252915,400.8204007,0
8.048862108,5.395329627,579.8743416,0
6.678811655,3.670664034,428.5719677,1
6.702658391,1.736645877,530.8623496,0
7.219854057,6.723668012,1130.457703,0
6.82796695,2.279920147,532.0452342,0
7.666437557,2.376163196,898.3997205,0
5.423755897,,1248.250377,0
6.421306467,3.778984385,676.7397465,0
6.452308566,8.170675364,1030.657276,1
5.375750791,3.07824962,837.9619044,1
6.325453089,2.228847421,707.9974375,0
6.359390719,2.001901659,907.9701475,0
6.859226742,,1393.891869,0
7.779076124,2.364820484,527.3009732,0
6.828457544,4.817700162,477.2822063,1
6.278430396,3.667158408,461.0100462,1
6.960131821,2.746023879,1003.795704,0
7.734421535,1.652902409,1053.238267,1
6.316828829,3.044803932,551.787687,1
6.362597581,4.51049477,305.5942711,0
7.390984271,3.371506335,524.6624242,0
6.844924719,2.954612725,842.8794823,0
7.453239283,,656.7487634,0
6.990447246,4.193731486,735.8661023,0
7.491164554,0.567819093,542.3495878,0
6.27544532,3.291761574,1014.341424,0
6.991540744,9.827268193,812.1506011,1
6.85251699,1.278660833,847.3880302,0
6.148876353,2.409249462,720.8837253,0
5.905565436,2.707550915,833.9010337,0
7.480024325,2.156978917,809.8390123,0
6.754333332,4.563943814,481.6911889,1
6.284403803,3.442594861,789.3988079,1
6.932674744,2.933364877,927.5457578,0
7.7896132,4.049673581,1076.051043,0
5.403483508,2.741144008,,0
5.952352917,13.32886847,518.742714,1
6.353979491,2.931966818,495.4702603,0
8.022825207,2.997087696,573.8687842,0
7.197810888,1.15576906,723.2878971,0
